time,left_contact,right_contact,swing_leg,stance_leg,swing_foot_rel_com_x,swing_foot_rel_com_y,swing_foot_rel_com_z,stance_foot_rel_com_x,stance_foot_rel_com_y,stance_foot_rel_com_z,lower_body_inertia_about_robot_com_x,lower_body_inertia_about_robot_com_y,lower_body_inertia_about_robot_com_z
7.168,0,1,0,1,-0.00694134462825,0.0890063573308,-0.644697705199,0.0555350629612,-0.177530468617,-0.647466711324,1.89321636109,1.80019868866,0.380160073247
7.1685,0,1,0,1,-0.00689695607478,0.0888579114659,-0.64477193871,0.0556658914164,-0.177733226693,-0.647496725893,1.89351217896,1.80043419603,0.380249470795
7.169,0,1,0,1,-0.00685162881998,0.0887096740817,-0.644846534058,0.0557978887348,-0.177935783668,-0.647524740575,1.89380210706,1.80066603869,0.380340498645
7.1695,0,1,0,1,-0.00680579146535,0.0885616548975,-0.644921461427,0.0559304639759,-0.178138124881,-0.64755074822,1.89408646008,1.80089407453,0.380432656995
7.17,0,1,0,1,-0.00675954197371,0.0884138962929,-0.644996689741,0.056063338374,-0.178340214166,-0.647574762232,1.89436531144,1.80111826871,0.380525788841
7.1705,0,1,0,1,-0.00671275008027,0.0882663605211,-0.645072201674,0.0561965475169,-0.178542073918,-0.647596746727,1.89463840162,1.80133856137,0.38062005329
7.171,0,1,0,1,-0.00666538405112,0.0881189138711,-0.645147990507,0.0563300007355,-0.178743840198,-0.647616588092,1.89490544052,1.80155472625,0.380715562478
7.1715,0,1,0,1,-0.00661772806555,0.0879716944994,-0.645224009442,0.0564633323973,-0.178945373241,-0.64763435516,1.89516670956,1.80176673447,0.380811917107
7.172,0,1,0,1,-0.00656990143159,0.0878247131813,-0.64530023054,0.056596338866,-0.179146645503,-0.647650082819,1.89542233747,1.8019745993,0.380908965909
7.1725,0,1,0,1,-0.00652200936154,0.0876779815983,-0.645376625676,0.0567288655557,-0.179347625936,-0.647663823057,1.89567247621,1.80217836076,0.381006567923
7.173,0,1,0,1,-0.00647413969077,0.0875315257194,-0.64545316488,0.0568608465743,-0.179548267921,-0.647675664836,1.89591732765,1.80237811674,0.381104588733
7.1735,0,1,0,1,-0.00642568437364,0.0873851447584,-0.645529856431,0.0569933004409,-0.179748680565,-0.647685500283,1.89615592889,1.80257361734,0.381203831622
7.174,0,1,0,1,-0.00637743266772,0.0872390075903,-0.645606643331,0.0571253330411,-0.179948689947,-0.647693491667,1.89638926821,1.80276493036,0.381303305999
7.1745,0,1,0,1,-0.00632945006736,0.0870931141227,-0.645683498719,0.0572568791973,-0.180148271237,-0.647699691769,1.89661746301,1.80295210526,0.381402924582
7.175,0,1,0,1,-0.00628178311503,0.0869474630865,-0.645760395953,0.0573879032565,-0.18034740231,-0.647704153018,1.89684061153,1.80313519404,0.381502622555
7.1755,0,1,0,1,-0.00623446046564,0.0868020555292,-0.645837308218,0.0575183972483,-0.180546060615,-0.647706927095,1.89705879114,1.80331424938,0.381602355243
7.176,0,1,0,1,-0.0061869012986,0.0866567325568,-0.645914236543,0.0576493056302,-0.180744325572,-0.647707928107,1.8972711256,1.80348909082,0.381702889473
7.1765,0,1,0,1,-0.0061396623408,0.0865116496549,-0.645991128357,0.0577800137224,-0.180942046787,-0.647707301916,1.89747835308,1.80365980413,0.381803505326
7.177,0,1,0,1,-0.00609279050148,0.0863668001919,-0.646067957697,0.0579104990367,-0.181139219952,-0.647705102016,1.89768058697,1.80382645958,0.381904144679
7.1775,0,1,0,1,-0.00604627843742,0.0862221786163,-0.646144698823,0.0580407923801,-0.181335841585,-0.647701376218,1.89787787632,1.80398912623,0.382004811073
7.178,0,1,0,1,-0.00600011969605,0.0860777806533,-0.646221325505,0.0581709195659,-0.181531908517,-0.647696170247,1.89807026306,1.80414786364,0.382105505418
7.1785,0,1,0,1,-0.00595381490812,0.0859334920243,-0.646297831117,0.0583015654436,-0.181727485602,-0.64768943136,1.89825707415,1.80430260855,0.382206882297
7.179,0,1,0,1,-0.00590783544251,0.0857894216691,-0.646374169752,0.058432193305,-0.181922475743,-0.647681277376,1.89843893025,1.80445342682,0.38230834058
7.1795,0,1,0,1,-0.00586207516815,0.0856455637233,-0.646450316808,0.0585629257768,-0.182116878371,-0.647671738278,1.89861574164,1.80460036204,0.382409993023
7.18,0,1,0,1,-0.00581637313274,0.0855019123134,-0.646526249101,0.0586939405243,-0.182310691111,-0.647660838105,1.89878735369,1.80474345323,0.382512010137
7.1805,0,1,0,1,-0.00577091370268,0.0853584585772,-0.646601939668,0.0588250481177,-0.182503917268,-0.647648626235,1.89895400058,1.80488272888,0.382614175083
7.181,0,1,0,1,-0.00572525284297,0.0852150978428,-0.646677380566,0.0589568677659,-0.182696617295,-0.647635047007,1.89911505517,1.80501810212,0.382717066632
7.1815,0,1,0,1,-0.00567978824011,0.0850719247031,-0.646752529899,0.0590889205895,-0.182888701759,-0.64762019704,1.89927103043,1.80514962553,0.382820176351
7.182,0,1,0,1,-0.00563449593252,0.0849289324225,-0.64682736339,0.0592212096675,-0.183080167921,-0.647604102413,1.89942191683,1.80527733172,0.382923526778
7.1825,0,1,0,1,-0.00558935031775,0.0847861128286,-0.646901857385,0.0593537532693,-0.183271013779,-0.647586785057,1.89956768941,1.80540123792,0.383027140829
7.183,0,1,0,1,-0.00554432537628,0.0846434597057,-0.646975988486,0.0594865689293,-0.18346123439,-0.647568265596,1.89970831973,1.80552136032,0.383131041413
7.1835,0,1,0,1,-0.0054979307978,0.0845001319842,-0.647049850694,0.0596217726121,-0.183651572256,-0.647547867661,1.899840925,1.80563659476,0.383237540865
7.184,0,1,0,1,-0.00545164678247,0.0843569991908,-0.647123294149,0.0597575001878,-0.183841234036,-0.647526020056,1.89996746213,1.80574720279,0.383344550625
7.1845,0,1,0,1,-0.00540541245273,0.0842140717627,-0.647196295956,0.059893742693,-0.184030212755,-0.647502767066,1.90008795093,1.80585328716,0.383452122725
7.185,0,1,0,1,-0.00535923914322,0.0840713556366,-0.647268833751,0.0600304115075,-0.184218509412,-0.647478163032,1.90020251011,1.80595496253,0.383560225632
7.1855,0,1,0,1,-0.00531327332451,0.0839288525624,-0.647340884357,0.0601672799528,-0.184406131232,-0.647452274475,1.90031141774,1.80605234693,0.383668677293
7.186,0,1,0,1,-0.005267469969,0.0837865103687,-0.647412433216,0.0603043198518,-0.184593146684,-0.647425113532,1.90041467359,1.80614550152,0.383777550761
7.1865,0,1,0,1,-0.00522188495807,0.0836443744856,-0.647483453228,0.0604414408824,-0.184779515949,-0.647396748515,1.90051243516,1.80623452813,0.383886742369
7.187,0,1,0,1,-0.00517651474616,0.0835024372547,-0.647553925177,0.060578662586,-0.184965243848,-0.647367223566,1.90060476213,1.80631949471,0.383996236008
7.1875,0,1,0,1,-0.0051313506567,0.0833606923069,-0.647623830217,0.0607160073063,-0.185150328933,-0.647336582588,1.90069170887,1.80640047328,0.384106021834
7.188,0,1,0,1,-0.00508637970329,0.0832191337633,-0.647693150006,0.0608534801796,-0.185334765143,-0.647304870221,1.9007733356,1.8064775494,0.384216096685
7.1885,0,1,0,1,-0.00504155809865,0.0830777205826,-0.647761871141,0.0609911211134,-0.185518588138,-0.647272104112,1.90084963007,1.80655076466,0.384326513539
7.189,0,1,0,1,-0.00499690428003,0.0829364515538,-0.647829966236,0.0611289245755,-0.185701769932,-0.647238331536,1.90092063353,1.80662017368,0.384437211092
7.1895,0,1,0,1,-0.00495240483067,0.0827953067232,-0.647897412248,0.0612669293026,-0.185884299221,-0.647203588176,1.90098634178,1.80668581729,0.384548172239
7.19,0,1,0,1,-0.00490804503494,0.0826542682523,-0.647964188325,0.0614051803916,-0.186066163296,-0.64716790698,1.90104674704,1.80674773049,0.384659381848
7.1905,0,1,0,1,-0.00486380974783,0.0825133195806,-0.648030275789,0.0615437258867,-0.186247349473,-0.647131318356,1.90110184013,1.80680594393,0.384770826013
7.191,0,1,0,1,-0.00481966847416,0.0823724257675,-0.648095660221,0.0616826266244,-0.186427874325,-0.647093837138,1.90115157878,1.80686046741,0.384882522583
7.1915,0,1,0,1,-0.00477562358085,0.0822315937325,-0.648160323974,0.0618219000106,-0.186607706184,-0.647055498534,1.90119598342,1.80691133798,0.384994430731
7.192,0,1,0,1,-0.00473166260167,0.0820908122339,-0.64822425355,0.0619615659149,-0.186786832206,-0.647016330827,1.90123506533,1.80695859737,0.385106536934
7.1925,0,1,0,1,-0.00468777472951,0.0819500697106,-0.648287436902,0.0621016389197,-0.186965242047,-0.64697636089,1.90126884014,1.80700228594,0.385218826658
7.193,0,1,0,1,-0.00464395096924,0.0818093555958,-0.648349863076,0.0622421292446,-0.187142926177,-0.646935614743,1.90129732732,1.80704244359,0.385331283935
7.1935,0,1,0,1,-0.00460016502843,0.0816686383974,-0.64841152451,0.062383058576,-0.187319905539,-0.64689410187,1.90132050868,1.80707908824,0.385443928528
7.194,0,1,0,1,-0.00455643213369,0.0815279324519,-0.6484724088,0.0625244026983,-0.187496149234,-0.64685185616,1.90133843963,1.80711226553,0.385556708017
7.1945,0,1,0,1,-0.00451274962468,0.0813872307495,-0.648532507063,0.0626661595336,-0.187671646564,-0.646808902924,1.90135115338,1.80714201558,0.385669600671
7.195,0,1,0,1,-0.00446911663204,0.0812465272229,-0.648591810913,0.0628083310496,-0.187846386071,-0.646765266834,1.90135868412,1.8071683751,0.385782582671
7.1955,0,1,0,1,-0.00442553344884,0.0811058161302,-0.648650312426,0.062950919394,-0.18802035568,-0.646720972404,1.90136106862,1.80719138053,0.385895629474
7.196,0,1,0,1,-0.0043819905203,0.0809650782725,-0.6487080056,0.0630939313299,-0.188193563829,-0.646676034996,1.90135832498,1.80721105811,0.386008738594
7.1965,0,1,0,1,-0.00433850284357,0.0808243260517,-0.648764881082,0.063237342802,-0.18836597962,-0.64663048669,1.90135051831,1.8072274557,0.386121862689
7.197,0,1,0,1,-0.00429507437812,0.0806835574852,-0.648820931893,0.0633811407563,-0.188537584643,-0.646584354811,1.90133770344,1.80724062102,0.386234973869
7.1975,0,1,0,1,-0.00425172980052,0.0805427671162,-0.648876152619,0.0635252900368,-0.188708362209,-0.646537668403,1.90131996513,1.80725060848,0.386348023287
7.198,0,1,0,1,-0.0042085892626,0.0804019288717,-0.648930544462,0.0636696662577,-0.188878310381,-0.646490461236,1.90129751127,1.80725749181,0.38646086637
7.1985,0,1,0,1,-0.0041656022226,0.0802610346795,-0.648984105834,0.0638142986412,-0.18904742127,-0.646442751146,1.90127034794,1.80726133161,0.38657354728
7.199,0,1,0,1,-0.00412268860649,0.0801201227455,-0.649036826546,0.0639592366075,-0.189215636837,-0.646394571282,1.90123845463,1.80726219282,0.3866861154
7.1995,0,1,0,1,-0.00407984693305,0.0799791931893,-0.649088701155,0.0641044640424,-0.189382933421,-0.646345951525,1.9012018947,1.80726013294,0.386798547654
7.2,0,1,0,1,-0.0040370764361,0.0798382460766,-0.649139724864,0.0642499654922,-0.189549287262,-0.646296922113,1.90116073429,1.80725521063,0.386910819487
7.2005,1,0,1,0,0.0643957324155,-0.189714675177,-0.646247512827,-0.00399437694796,0.0796972809545,-0.64918989368,1.90111503858,1.80724748144,0.387022904351
7.201,1,0,1,0,0.0645587576062,-0.189918537417,-0.646174796427,-0.00393192932293,0.0795184653344,-0.649249725628,1.9010275075,1.80721673363,0.38717630475
7.2015,1,0,1,0,0.0647109403348,-0.190124704182,-0.646092583281,-0.00386759499587,0.079340600849,-0.649314022858,1.90092564822,1.80717323042,0.387332702882
7.202,1,0,1,0,0.0648532807993,-0.190332711863,-0.646001560075,-0.00380092902857,0.0791639342589,-0.649382469736,1.90080931109,1.80711742,0.387491961614
7.2025,1,0,1,0,0.0649858238947,-0.190542105134,-0.645902701583,-0.00373259857345,0.0789888034567,-0.649454773715,1.90068012796,1.80705016748,0.387652515071
7.203,1,0,1,0,0.0651096013033,-0.190752144913,-0.645797081339,-0.00366286953957,0.0788157767363,-0.649530658721,1.90053941876,1.80697278728,0.38781325021
7.2035,1,0,1,0,0.0652252518035,-0.19096276841,-0.645685758917,-0.00359263028855,0.0786448362865,-0.649609652789,1.90038921816,1.80688627391,0.387973050406
7.204,1,0,1,0,0.065333521886,-0.191174469411,-0.645569749345,-0.00352284287314,0.0784754055398,-0.649691086684,1.90023146163,1.80679128472,0.38813126873
7.2045,1,0,1,0,0.0654352621058,-0.191386895315,-0.645450341074,-0.00345437281711,0.0783078283694,-0.649774022888,1.90006785901,1.80668862688,0.388287224298
7.205,1,0,1,0,0.0655314716076,-0.191599797088,-0.645328774254,-0.00338794729353,0.0781423939011,-0.649857472886,1.8998999228,1.80657901349,0.388440552566
7.2055,1,0,1,0,0.0656232655029,-0.19181301016,-0.645206213487,-0.0033240996818,0.0779793045231,-0.64994044794,1.89972882587,1.80646302271,0.388591081972
7.206,1,0,1,0,0.0657118526379,-0.192026437111,-0.645083719246,-0.00326324927325,0.0778186922071,-0.65002207519,1.8995556699,1.80634128901,0.388738800007
7.2065,1,0,1,0,0.0657984911431,-0.192239958574,-0.644962249726,-0.00320564125189,0.0776607136049,-0.650101610335,1.89938141982,1.80621450234,0.388883813182
7.207,1,0,1,0,0.065884479817,-0.192453527347,-0.644842627376,-0.00315127873165,0.0775054602538,-0.650178495048,1.89920695585,1.80608347513,0.38902639759
7.2075,1,0,1,0,0.0659710889401,-0.192667231001,-0.6447255076,-0.00310031907534,0.0773527236925,-0.650252286097,1.89903292031,1.80594894193,0.389166639287
7.208,1,0,1,0,0.0660593998005,-0.19288100294,-0.644611461747,-0.00305276897228,0.0772024724316,-0.650322736901,1.89886002358,1.80581176831,0.389304520023
7.2085,1,0,1,0,0.0661504752285,-0.193094837064,-0.64450089961,-0.00300842787959,0.0770546033206,-0.650389831201,1.89868894444,1.80567294558,0.389440129063
7.209,1,0,1,0,0.0662453132404,-0.193308752248,-0.644394084265,-0.002966981592,0.0769089594068,-0.650453717672,1.89852027054,1.80553349781,0.389573606524
7.2095,1,0,1,0,0.0663450333184,-0.193522774682,-0.644291128103,-0.00292776130053,0.0767653545751,-0.650514688372,1.89835424677,1.80539448596,0.389705421939
7.21,1,0,1,0,0.0664499883403,-0.193736946777,-0.644192083479,-0.00289064411338,0.0766235774756,-0.650573128163,1.89819173238,1.80525691828,0.389835382696
7.2105,1,0,1,0,0.0665612351804,-0.193950731934,-0.644096522003,-0.00285590114091,0.0764819136346,-0.65063217757,1.89803558433,1.80512713523,0.389960764346
7.211,1,0,1,0,0.0666781384151,-0.194165062935,-0.644004632311,-0.00282195675021,0.0763418534665,-0.650689092621,1.89788299024,1.80499897104,0.390085085528
7.2115,1,0,1,0,0.0668016359072,-0.194379584513,-0.643916192758,-0.00278879208868,0.076203169748,-0.650744338625,1.89773363136,1.80487344973,0.390208272775
7.212,1,0,1,0,0.0669322782628,-0.194593863085,-0.643830595851,-0.00275666634593,0.0760642743422,-0.650800559562,1.89758937438,1.80475546795,0.390328104039
7.2125,1,0,1,0,0.0670692134212,-0.194808747124,-0.643747763645,-0.00272421461951,0.0759262694388,-0.650855473997,1.89744736036,1.80463944271,0.390447646255
7.213,1,0,1,0,0.0672128457209,-0.195023862943,-0.643667359247,-0.00269151406997,0.0757889818258,-0.650909378753,1.89730687439,1.80452578357,0.390566879651
7.2135,1,0,1,0,0.0673629187513,-0.195239234157,-0.643588975448,-0.00265835857626,0.0756521219281,-0.650962533042,1.89716743033,1.80441436649,0.390686021546
7.214,1,0,1,0,0.0675191545494,-0.195454807464,-0.643512215016,-0.00262450322601,0.0755155241501,-0.65101507237,1.89702827737,1.80430484394,0.390805424429
7.2145,1,0,1,0,0.0676814392918,-0.195670189264,-0.643436483484,-0.00259027524363,0.0753781329213,-0.651068648232,1.89689011674,1.80419993713,0.390923693908
7.215,1,0,1,0,0.0678486734438,-0.195885889123,-0.643361611967,-0.00255482318194,0.0752408778894,-0.651121379716,1.89675035907,1.80409492874,0.391043186708
7.2155,1,0,1,0,0.0680207119682,-0.196101613068,-0.643287260017,-0.00251836600733,0.0751036701629,-0.651173262703,1.89660806698,1.80398948015,0.391164014226
7.216,1,0,1,0,0.0681972470831,-0.196316962489,-0.643212882291,-0.00248141118303,0.0749654628222,-0.65122588409,1.8964640989,1.80388621888,0.391284644721
7.2165,1,0,1,0,0.0683771130167,-0.196532372009,-0.643138382127,-0.00244316533042,0.074827270007,-0.65127732484,1.89631595785,1.80378045139,0.391407340077
7.217,1,0,1,0,0.0685600945941,-0.196747481284,-0.6430635029,-0.00240394740075,0.0746890758122,-0.651327570177,1.89616290549,1.80367190993,0.391532040001
7.2175,1,0,1,0,0.0687455697429,-0.196962191702,-0.642987982564,-0.00236387028776,0.0745507996006,-0.651376623825,1.89600450565,1.80356007657,0.391658758535
7.218,1,0,1,0,0.0689329961347,-0.197176379073,-0.642911593697,-0.00232298324915,0.0744124159006,-0.651424500901,1.89584037875,1.8034445186,0.391787555281
7.2185,1,0,1,0,0.0691220759353,-0.197389558738,-0.642833953873,-0.00228183789895,0.0742730197401,-0.651472854921,1.89567188903,1.80332818965,0.391916672083
7.219,1,0,1,0,0.0693117637942,-0.197602180058,-0.642755100957,-0.00223976350642,0.0741336414448,-0.651519841224,1.89549706984,1.80320674946,0.392048147
7.2195,1,0,1,0,0.0695019266141,-0.197813815515,-0.642674947113,-0.00219710696261,0.0739943774611,-0.651565542897,1.89531575555,1.80308036885,0.392181663283
7.22,1,0,1,0,0.0696920902738,-0.19802432477,-0.642593387836,-0.00215399438285,0.0738552271423,-0.651610066007,1.89512803722,1.80294898297,0.392317008727
7.2205,1,0,1,0,0.0698820566655,-0.198233221943,-0.642510149019,-0.00211096709033,0.0737152878463,-0.651655159952,1.8949356035,1.80281588081,0.392452213587
7.221,1,0,1,0,0.0700709570052,-0.198441057387,-0.642425355585,-0.00206742844291,0.0735755289962,-0.651699025705,1.8947368621,1.80267698966,0.392589203663
7.2215,1,0,1,0,0.0702588523152,-0.198647429205,-0.642339014081,-0.00202367730652,0.0734360435655,-0.651741788012,1.89453185797,1.80253274275,0.392727606657
7.222,1,0,1,0,0.0704454680145,-0.198852257058,-0.642251102416,-0.00197980713621,0.0732967908078,-0.651783576784,1.89432086879,1.80238331465,0.392867196806
7.2225,1,0,1,0,0.0706305686567,-0.19905546125,-0.642161623841,-0.00193590061188,0.0731577616277,-0.651824504193,1.8941042033,1.80222890429,0.393007775621
7.223,1,0,1,0,0.0708139576798,-0.199256971261,-0.642070600446,-0.00189202965202,0.0730189630629,-0.651864664274,1.89388218145,1.80206972285,0.393149172608
7.2235,1,0,1,0,0.0709954112503,-0.199456827442,-0.641978055706,-0.00184833580184,0.0728803072282,-0.651904169936,1.89365531615,1.80190602153,0.393291201578
7.224,1,0,1,0,0.0711748703956,-0.199654864474,-0.641884066073,-0.0018047805629,0.0727419378851,-0.651943064581,1.89342381587,1.80173805198,0.393433787193
7.2245,1,0,1,0,0.0713522412669,-0.199851047991,-0.641788686866,-0.00176141444995,0.0726038616997,-0.651981380196,1.89318792383,1.80156600165,0.393576810863
7.225,1,0,1,0,0.071527463029,-0.20004536343,-0.641691978371,-0.00171827842546,0.0724660473076,-0.652019110419,1.89294775514,1.8013899974,0.393720138862
7.2255,1,0,1,0,0.0717004967434,-0.200237769619,-0.641594013462,-0.00167539740868,0.0723285044255,-0.652056242194,1.89270341918,1.80121018518,0.393863644779
7.226,1,0,1,0,0.0718712920524,-0.200428264275,-0.641494861175,-0.00163282451457,0.0721912081998,-0.652092782741,1.89245510912,1.80102674253,0.394007176495
7.2265,1,0,1,0,0.0720398816944,-0.200616784757,-0.64139459817,-0.00159052221333,0.0720542089547,-0.652128714324,1.89220287114,1.80083983063,0.394150667901
7.227,1,0,1,0,0.0722062782121,-0.200803308065,-0.641293289346,-0.00154848655272,0.0719175202574,-0.652164025418,1.89194677999,1.80064959271,0.394294030388
7.2275,1,0,1,0,0.0723707576559,-0.200987152674,-0.641190828591,-0.00150718637609,0.0717805520739,-0.652200658662,1.89168925383,1.80046026132,0.394435388309
7.228,1,0,1,0,0.0725327603729,-0.201169523722,-0.641087342857,-0.00146589421077,0.0716436993116,-0.65223631194,1.89142750172,1.80026671023,0.394576868903
7.2285,1,0,1,0,0.0726926469257,-0.20134980252,-0.640983013452,-0.00142485638737,0.071507369253,-0.652271026414,1.89116158062,1.80006966162,0.394718028121
7.229,1,0,1,0,0.0728504847959,-0.201527996739,-0.640877857785,-0.00138400369769,0.0713715164389,-0.652304862257,1.89089154831,1.7998693291,0.394858826829
7.2295,1,0,1,0,0.0730063031179,-0.201704126724,-0.640771892704,-0.00134330702666,0.0712360935619,-0.65233786795,1.89061748815,1.79966589283,0.394999203494
7.23,1,0,1,0,0.0731601297352,-0.201878210372,-0.640665133485,-0.00130273347342,0.07110106463,-0.652370081217,1.89033946184,1.79945950609,0.39513911331
7.2305,1,0,1,0,0.0733119875857,-0.202050263201,-0.640557593014,-0.00126224946988,0.0709664018458,-0.652401531725,1.89005751389,1.79925029812,0.395278521482
7.231,1,0,1,0,0.0734618686682,-0.202220318632,-0.64044927965,-0.00122185086625,0.0708320592725,-0.652432258721,1.88977174264,1.79903839847,0.395417366405
7.2315,1,0,1,0,0.073609807662,-0.202388362085,-0.640340204755,-0.00118147398552,0.0706980458793,-0.652462278987,1.88948213158,1.79882390451,0.395555646252
7.232,1,0,1,0,0.073755804241,-0.202554400124,-0.640230371594,-0.00114109024481,0.0705643474547,-0.652491610373,1.88918868979,1.79860689072,0.395693332672
7.2325,1,0,1,0,0.0738998497179,-0.202718434891,-0.640119780249,-0.00110067311619,0.0704309532253,-0.652520270325,1.88889141992,1.79838742017,0.395830394405
7.233,1,0,1,0,0.074041925847,-0.202880465102,-0.640008427607,-0.00106019960695,0.0702978541012,-0.652548276955,1.88859032158,1.79816554639,0.395966794882
7.2335,1,0,1,0,0.0741819811944,-0.20304050563,-0.639896306258,-0.00101967873553,0.0701650191665,-0.652575663773,1.8882854582,1.79794133507,0.396102459952
7.234,1,0,1,0,0.0743200040244,-0.203198526185,-0.639783411903,-0.000979064826105,0.0700324653175,-0.652602447716,1.88797679329,1.79771483123,0.396237365132
7.2345,1,0,1,0,0.0744559476908,-0.203354518075,-0.639669733492,-0.000938348689194,0.069900183317,-0.652628649431,1.88766432398,1.79748606504,0.396371454829
7.235,1,0,1,0,0.0745897596161,-0.203508466325,-0.639555259181,-0.000897523656502,0.0697681678921,-0.652654289877,1.88734804608,1.79725506304,0.396504668422
7.2355,1,0,1,0,0.0747213803306,-0.203660353069,-0.639439976001,-0.000856587386338,0.0696364144578,-0.652679390221,1.88702795659,1.7970218474,0.396636940187
7.236,1,0,1,0,0.0748507211828,-0.203810176181,-0.639323869146,-0.000815569070203,0.0695048974935,-0.652703984904,1.88670411694,1.79678645557,0.396768169592
7.2365,1,0,1,0,0.0749777362603,-0.203957892414,-0.639206928444,-0.000774444052616,0.0693736359692,-0.652728090549,1.88637649246,1.79654890688,0.396898308844
7.237,1,0,1,0,0.0751023516501,-0.204103480121,-0.639089139289,-0.000733224169092,0.0692426199404,-0.65275172284,1.88604507027,1.79630920391,0.397027279167
7.2375,1,0,1,0,0.0752244923181,-0.204246915952,-0.63897048749,-0.000691926285195,0.0691118338243,-0.652774892236,1.88570981911,1.79606733776,0.397154992968
7.238,1,0,1,0,0.0753440801862,-0.204388169899,-0.638850961261,-0.000650567595883,0.0689812709915,-0.652797608154,1.88537071428,1.79582330111,0.397281363549
7.2385,1,0,1,0,0.0754610152424,-0.2045272281,-0.638730548381,-0.00060919263367,0.0688509056668,-0.652819891235,1.88502779163,1.79557710326,0.397406277415
7.239,1,0,1,0,0.0755752415468,-0.204664039896,-0.638609242103,-0.000567792538572,0.0687207559147,-0.652841746793,1.88468100625,1.79532874334,0.397529677552
7.2395,1,0,1,0,0.0756866813301,-0.204798574275,-0.638487032932,-0.000526387520698,0.0685908192082,-0.652863181686,1.88433034709,1.79507821475,0.397651487943
7.24,1,0,1,0,0.0757952594462,-0.20493079936,-0.638363912492,-0.000484996730536,0.0684610948808,-0.652884202055,1.88397580594,1.79482551267,0.397771637142
7.2405,1,0,1,0,0.075900903121,-0.20506068342,-0.638239873392,-0.000443638825127,0.0683315830236,-0.65290481356,1.8836173782,1.79457063415,0.39789005754
7.241,1,0,1,0,0.076003522659,-0.205188210566,-0.63811490825,-0.000402355894101,0.0682022648776,-0.652925032176,1.88325511315,1.79431359311,0.39800665753
7.2415,1,0,1,0,0.0761030728181,-0.205313331998,-0.637989014842,-0.000361138051488,0.0680731610206,-0.652944860285,1.88288898321,1.79405439611,0.398121399025
7.242,1,0,1,0,0.0761994908006,-0.205436017565,-0.637862188562,-0.000320000605276,0.0679442724681,-0.652964302194,1.88251899075,1.79379304625,0.398234226444
7.2425,1,0,1,0,0.0762927186062,-0.205556237097,-0.637734425734,-0.000278956250033,0.0678156011904,-0.652983362229,1.88214513937,1.7935295498,0.39834508861
7.243,1,0,1,0,0.0763827023272,-0.205673961303,-0.637605723383,-0.000238015899041,0.0676871491645,-0.653002044974,1.88176743476,1.79326391605,0.398453937808
7.2435,1,0,1,0,0.0764693759476,-0.205789173713,-0.637476078602,-0.000197208419086,0.0675589033824,-0.653020363918,1.88138592582,1.79299616942,0.398560706576
7.244,1,0,1,0,0.0765527114263,-0.205901832968,-0.63734549205,-0.000156519289502,0.0674308810839,-0.65303832225,1.88100059792,1.79272632887,0.398665371848
7.2445,1,0,1,0,0.0766326673226,-0.206011913109,-0.637213962354,-0.000115954075375,0.0673030836004,-0.653055925143,1.88061146038,1.79245441111,0.398767895823
7.245,1,0,1,0,0.0767092069112,-0.206119388755,-0.637081488628,-7.55158373873e-05,0.0671755126851,-0.653073178134,1.88021852287,1.79218043551,0.398868244154
7.2455,1,0,1,0,0.0767822973228,-0.206224235781,-0.636948070306,-3.52060529014e-05,0.0670481698244,-0.653090087174,1.87982179609,1.79190442364,0.398966385107
7.246,1,0,1,0,0.0768518954904,-0.206326440965,-0.636813706731,4.95841753242e-06,0.066921044055,-0.653106665731,1.87942132657,1.79162640928,0.399062269667
7.2465,1,0,1,0,0.0769179935375,-0.206425970811,-0.636678399735,4.50006507043e-05,0.066794149662,-0.65312291866,1.87901710388,1.79134642196,0.399155890314
7.247,1,0,1,0,0.0769805706933,-0.206522805202,-0.636542149514,8.49249814679e-05,0.0666674874542,-0.653138852368,1.87860913961,1.79106448924,0.399247225263
7.2475,1,0,1,0,0.0770396068594,-0.206616925508,-0.63640495665,0.000124734026573,0.0665410577466,-0.653154473399,1.87819744842,1.79078063911,0.399336251773
7.248,1,0,1,0,0.0770950850122,-0.206708313943,-0.636266821974,0.000164431336533,0.0664148610846,-0.653169788334,1.87778204497,1.7904949002,0.399422948946
7.2485,1,0,1,0,0.0771469790023,-0.206796962327,-0.636127746167,0.000204006891867,0.0662888873282,-0.65318481003,1.87736297454,1.79020731079,0.399507280859
7.249,1,0,1,0,0.0771952889167,-0.206882845495,-0.63598773209,0.000243480210568,0.066163147551,-0.65319954352,1.87694023565,1.78991790226,0.399589242265
7.2495,1,0,1,0,0.0772400045312,-0.206965949499,-0.635846781009,0.000282855490122,0.0660376416508,-0.65321399485,1.87651384319,1.78962670231,0.399668816567
7.25,1,0,1,0,0.0772811179616,-0.20704626113,-0.635704894428,0.000322137401608,0.0659123698757,-0.653228169914,1.87608381193,1.78933373848,0.399745988571
7.2505,1,0,1,0,0.0773186230399,-0.207123768304,-0.635562074013,0.000361330462492,0.0657873323784,-0.653242074518,1.87565015722,1.78903903797,0.399820743926
7.251,1,0,1,0,0.0773525048883,-0.207198467121,-0.635418321409,0.000400426580912,0.0656625202581,-0.653255719812,1.8752129217,1.78874263598,0.39989305434
7.2515,1,0,1,0,0.0773827713125,-0.207270339157,-0.635273640077,0.000439443214008,0.0655379428519,-0.653269110123,1.87477210718,1.78844456118,0.399962918264
